107;Humans;Humans
10;Confidentiality;Human_Genome_Project
10;Ethics,_Medical;Humans
10;Eugenics;Genetic_Diseases,_Inborn
10;Genetic_Diseases,_Inborn;Eugenics
10;Genetic_Predisposition_to_Disease;Genetic_Testing
10;Genetic_Research;Genetic_Research
10;Genetic_Research;Human_Genome_Project
10;Genetic_Research;Humans
10;Genetic_Testing;Genetic_Predisposition_to_Disease
10;Genetic_Testing;Risk
10;Human_Genome_Project;Confidentiality
10;Human_Genome_Project;Genetic_Research
10;Human_Genome_Project;International_Cooperation
10;Humans;Ethics,_Medical
10;Humans;Genetic_Research
10;Humans;Public_Policy
10;International_Cooperation;Human_Genome_Project
10;International_Cooperation;Internationality
10;Internationality;International_Cooperation
10;Public_Policy;Humans
10;Public_Policy;Public_Policy
10;Risk;Genetic_Testing
11;Base_Sequence;Humans
11;Ethics,_Medical;Ethics,_Medical
11;Eugenics;Genetic_Testing
11;Genetic_Diseases,_Inborn;Genetic_Testing
11;Genetic_Predisposition_to_Disease;Human_Genome_Project
11;Genetics;Genetics
11;Genetics;Human_Genome_Project
11;Genetics;Humans
11;Genetic_Testing;Eugenics
11;Genetic_Testing;Genetic_Diseases,_Inborn
11;Human_Genome_Project;Genetic_Predisposition_to_Disease
11;Human_Genome_Project;Genetics
11;Human_Genome_Project;Prejudice
11;Human_Genome_Project;Risk
11;Humans;Base_Sequence
11;Humans;Genetics
11;Humans;International_Cooperation
11;Humans;Prejudice
11;Humans;Risk
11;International_Cooperation;Humans
11;International_Cooperation;International_Cooperation
11;Internationality;United_States
11;Prejudice;Human_Genome_Project
11;Prejudice;Humans
11;Prejudice;Prejudice
11;Risk;Human_Genome_Project
11;Risk;Humans
11;Risk;Risk
11;United_States;Internationality
12;Base_Sequence;Base_Sequence
12;Base_Sequence;Human_Genome_Project
12;Confidentiality;Genetic_Testing
12;Gene_Therapy;Gene_Therapy
12;Gene_Therapy;Human_Genome_Project
12;Gene_Therapy;Humans
12;Genetic_Diseases,_Inborn;United_States
12;Genetic_Testing;Confidentiality
12;Genome,_Human;Genome,_Human
12;Genome,_Human;Human_Genome_Project
12;Genome,_Human;Humans
12;Human_Genome_Project;Base_Sequence
12;Human_Genome_Project;Gene_Therapy
12;Human_Genome_Project;Genome,_Human
12;Humans;Gene_Therapy
12;Humans;Genome,_Human
12;United_States;Genetic_Diseases,_Inborn
13;Confidentiality;Confidentiality
13;Confidentiality;Humans
13;Databases,_Factual;Humans
13;Genetic_Predisposition_to_Disease;Genetic_Predisposition_to_Disease
13;Genetic_Predisposition_to_Disease;Humans
13;Human_Genome_Project;Risk_Assessment
13;Humans;Confidentiality
13;Humans;Databases,_Factual
13;Humans;Genetic_Predisposition_to_Disease
13;Risk_Assessment;Human_Genome_Project
14;Human_Genome_Project;Internationality
14;Humans;Risk_Assessment
14;Internationality;Human_Genome_Project
14;Risk_Assessment;Humans
14;Risk_Assessment;Risk_Assessment
15;Databases,_Factual;Databases,_Factual
15;Databases,_Factual;Human_Genome_Project
15;Eugenics;Eugenics
15;Eugenics;Human_Genome_Project
15;Eugenics;Humans
15;Human_Genome_Project;Databases,_Factual
15;Human_Genome_Project;Eugenics
15;Humans;Eugenics
15;Humans;Internationality
15;Internationality;Humans
15;Internationality;Internationality
17;Genetic_Diseases,_Inborn;Human_Genome_Project
17;Human_Genome_Project;Genetic_Diseases,_Inborn
19;Genetic_Diseases,_Inborn;Genetic_Diseases,_Inborn
19;Genetic_Diseases,_Inborn;Humans
19;Humans;Genetic_Diseases,_Inborn
1;Abortion,_Eugenic;Abortion,_Induced
1;Abortion,_Eugenic;Advisory_Committees
1;Abortion,_Eugenic;Age_of_Onset
1;Abortion,_Eugenic;Attitude
1;Abortion,_Eugenic;Child
1;Abortion,_Eugenic;Christianity
1;Abortion,_Eugenic;Compensation_and_Redress
1;Abortion,_Eugenic;Contraception
1;Abortion,_Eugenic;Databases,_Factual
1;Abortion,_Eugenic;Databases,_Nucleic_Acid
1;Abortion,_Eugenic;Delivery_of_Health_Care
1;Abortion,_Eugenic;Disabled_Persons
1;Abortion,_Eugenic;Economics
1;Abortion,_Eugenic;Embryonic_and_Fetal_Development
1;Abortion,_Eugenic;Employment
1;Abortion,_Eugenic;Family
1;Abortion,_Eugenic;Federal_Government
1;Abortion,_Eugenic;Fetal_Viability
1;Abortion,_Eugenic;France
1;Abortion,_Eugenic;Freedom
1;Abortion,_Eugenic;Gene_Therapy
1;Abortion,_Eugenic;Genetic_Engineering
1;Abortion,_Eugenic;Genetic_Enhancement
1;Abortion,_Eugenic;Genetic_Privacy
1;Abortion,_Eugenic;Genetics
1;Abortion,_Eugenic;Genetic_Services
1;Abortion,_Eugenic;Germany
1;Abortion,_Eugenic;Germ_Cells
1;Abortion,_Eugenic;Goals
1;Abortion,_Eugenic;Government
1;Abortion,_Eugenic;Health_Facilities
1;Abortion,_Eugenic;History
1;Abortion,_Eugenic;Human_Rights
1;Abortion,_Eugenic;Industry
1;Abortion,_Eugenic;Institute_of_Medicine_(U.S.)
1;Abortion,_Eugenic;Insurance
1;Abortion,_Eugenic;Insurance,_Health
1;Abortion,_Eugenic;Jurisprudence
1;Abortion,_Eugenic;Legislation_as_Topic
1;Abortion,_Eugenic;Malpractice
1;Abortion,_Eugenic;Mandatory_Programs
1;Abortion,_Eugenic;Mass_Screening
1;Abortion,_Eugenic;Medicine
1;Abortion,_Eugenic;Parents
1;Abortion,_Eugenic;Patents_as_Topic
1;Abortion,_Eugenic;Pedigree
1;Abortion,_Eugenic;Personal_Autonomy
1;Abortion,_Eugenic;Physicians
1;Abortion,_Eugenic;Population_Control
1;Abortion,_Eugenic;Prejudice
1;Abortion,_Eugenic;Privacy
1;Abortion,_Eugenic;Probability
1;Abortion,_Eugenic;Prognosis
1;Abortion,_Eugenic;Reference_Standards
1;Abortion,_Eugenic;Refusal_to_Treat
1;Abortion,_Eugenic;Reproduction
1;Abortion,_Eugenic;Research_Personnel
1;Abortion,_Eugenic;Social_Change
1;Abortion,_Eugenic;Social_Control,_Informal
1;Abortion,_Eugenic;Social_Justice
1;Abortion,_Eugenic;Social_Responsibility
1;Abortion,_Eugenic;Socioeconomic_Factors
1;Abortion,_Eugenic;Spinal_Dysraphism
1;Abortion,_Eugenic;Stereotyping
1;Abortion,_Eugenic;Truth_Disclosure
1;Abortion,_Eugenic;Uncertainty
1;Abortion,_Eugenic;Vulnerable_Populations
1;Abortion,_Eugenic;Women
1;Abortion,_Eugenic;Wrongful_Life
1;Abortion,_Induced;Abortion,_Eugenic
1;Abortion,_Induced;Abortion,_Induced
1;Abortion,_Induced;Civil_Rights
1;Abortion,_Induced;Coercion
1;Abortion,_Induced;Compensation_and_Redress
1;Abortion,_Induced;Contraception
1;Abortion,_Induced;Decision_Making
1;Abortion,_Induced;Economics
1;Abortion,_Induced;Eugenics
1;Abortion,_Induced;Female
1;Abortion,_Induced;Genetic_Diseases,_Inborn
1;Abortion,_Induced;Genetic_Testing
1;Abortion,_Induced;Human_Genome_Project
1;Abortion,_Induced;Humans
1;Abortion,_Induced;Jurisprudence
1;Abortion,_Induced;Liability,_Legal
1;Abortion,_Induced;Mandatory_Testing
1;Abortion,_Induced;Physicians
1;Abortion,_Induced;Population_Control
1;Abortion,_Induced;Prenatal_Diagnosis
1;Abortion,_Induced;Public_Policy
1;Abortion,_Induced;Reproduction
1;Abortion,_Induced;Social_Justice
1;Abortion,_Induced;Social_Responsibility
1;Abortion,_Induced;Socioeconomic_Factors
1;Abortion,_Induced;Sterilization,_Reproductive
1;Abortion,_Induced;United_States
1;Abortion,_Induced;Value_of_Life
1;Abortion,_Induced;Voluntary_Programs
1;Abortion,_Induced;Vulnerable_Populations
1;Abortion,_Induced;Women
1;Abortion,_Induced;Women's_Rights
1;Abortion,_Induced;Wrongful_Life
1;Academies_and_Institutes;Animals
1;Academies_and_Institutes;Attitude
1;Academies_and_Institutes;Base_Sequence
1;Academies_and_Institutes;California
1;Academies_and_Institutes;Chromosome_Mapping
1;Academies_and_Institutes;Conflict_of_Interest
1;Academies_and_Institutes;Contracts
1;Academies_and_Institutes;Databases,_Factual
1;Academies_and_Institutes;Diabetes_Mellitus
1;Academies_and_Institutes;Diabetes_Mellitus/genetics
1;Academies_and_Institutes;Drosophila/genetics
1;Academies_and_Institutes;Drug_Industry
1;Academies_and_Institutes;Economics
1;Academies_and_Institutes;Entrepreneurship
1;Academies_and_Institutes;Federal_Government
1;Academies_and_Institutes;Genetic_Diseases,_Inborn
1;Academies_and_Institutes;Genetic_Markers
1;Academies_and_Institutes;Genome
1;Academies_and_Institutes;Genome,_Human
1;Academies_and_Institutes;Government
1;Academies_and_Institutes;Information_Dissemination
1;Academies_and_Institutes;Information_Services
1;Academies_and_Institutes;International_Cooperation
1;Academies_and_Institutes;Internationality
1;Academies_and_Institutes;National_Institutes_of_Health_(U.S.)
1;Academies_and_Institutes;Neuromuscular_Diseases/genetics
1;Academies_and_Institutes;Obesity/genetics
1;Academies_and_Institutes;Patents_as_Topic
1;Academies_and_Institutes;Sequence_Analysis,_DNA
1;Acquired_Immunodeficiency_Syndrome/therapy;Acquired_Immunodeficiency_Syndrome/therapy
1;Acquired_Immunodeficiency_Syndrome/therapy;Adenosine_Deaminase/deficiency
1;Acquired_Immunodeficiency_Syndrome/therapy;Cystic_Fibrosis/therapy
1;Acquired_Immunodeficiency_Syndrome/therapy;Gene_Therapy
1;Acquired_Immunodeficiency_Syndrome/therapy;Hemophilia_A/therapy
1;Acquired_Immunodeficiency_Syndrome/therapy;Human_Genome_Project
1;Acquired_Immunodeficiency_Syndrome/therapy;Humans
1;Acquired_Immunodeficiency_Syndrome/therapy;Muscular_Dystrophies/therapy
1;Acquired_Immunodeficiency_Syndrome/therapy;Neoplasms/therapy
1;Acquired_Immunodeficiency_Syndrome/therapy;Renal_Insufficiency/therapy
1;Acute_Disease;Acute_Disease
1;Acute_Disease;Biotechnology/trends
1;Acute_Disease;Chronic_Disease
1;Acute_Disease;Ethics,_Medical
1;Acute_Disease;Genetics,_Medical/standards
1;Acute_Disease;Human_Genome_Project
1;Acute_Disease;Humans
1;Adenomatous_Polyposis_Coli/genetics;Adenomatous_Polyposis_Coli/genetics
1;Adenomatous_Polyposis_Coli/genetics;Alleles
1;Adenomatous_Polyposis_Coli/genetics;Base_Sequence
1;Adenomatous_Polyposis_Coli/genetics;Genetic_Diseases,_Inborn/diagnosis/genetics
1;Adenomatous_Polyposis_Coli/genetics;Genetic_Linkage
1;Adenomatous_Polyposis_Coli/genetics;Human_Genome_Project
1;Adenomatous_Polyposis_Coli/genetics;Humans
1;Adenomatous_Polyposis_Coli/genetics;Molecular_Sequence_Data
1;Adenomatous_Polyposis_Coli/genetics;Pedigree
1;Adenomatous_Polyposis_Coli/genetics;Polymerase_Chain_Reaction
1;Adenosine_Deaminase/deficiency;Acquired_Immunodeficiency_Syndrome/therapy
1;Adenosine_Deaminase/deficiency;Adenosine_Deaminase/deficiency
1;Adenosine_Deaminase/deficiency;Cystic_Fibrosis/therapy
1;Adenosine_Deaminase/deficiency;Gene_Therapy
1;Adenosine_Deaminase/deficiency;Hemophilia_A/therapy
1;Adenosine_Deaminase/deficiency;Human_Genome_Project
1;Adenosine_Deaminase/deficiency;Humans
1;Adenosine_Deaminase/deficiency;Muscular_Dystrophies/therapy
1;Adenosine_Deaminase/deficiency;Neoplasms/therapy
1;Adenosine_Deaminase/deficiency;Renal_Insufficiency/therapy
1;Adult;Brain_Chemistry/genetics
1;Adult;Breast_Neoplasms
1;Adult;Cerebral_Cortex/chemistry
1;Adult;Child
1;Adult;Cognition
1;Adult;Comprehension
1;Adult;Diagnosis
1;Adult;DNA/analysis
1;Adult;Eugenics
1;Adult;Federal_Government
1;Adult;Fetus
1;Adult;Gene_Expression
1;Adult;Gene_Library
1;Adult;Genetic_Counseling
1;Adult;Genetic_Diseases,_Inborn
1;Adult;Genetic_Engineering
1;Adult;Genetic_Enhancement
1;Adult;Genetic_Predisposition_to_Disease
1;Adult;Genetic_Testing
1;Adult;Government
1;Adult;Government_Regulation
1;Adult;Human_Experimentation
1;Adult;Industry
1;Adult;Laboratories
1;Adult;Neoplasms
1;Adult;Nucleic_Acid_Hybridization
1;Adult;Pharmaceutical_Preparations
1;Adult;Physicians
1;Adult;Prenatal_Diagnosis
1;Adult;Preventive_Medicine
1;Adult;Probability
1;Adult;Research_Personnel
1;Adult;Risk
1;Adult;Social_Control,_Formal
1;Adult;Stress,_Psychological
1;Adult;Uncertainty
1;Adult;United_States
1;Advisory_Committees;Abortion,_Eugenic
1;Advisory_Committees;Attitude
1;Advisory_Committees;Australia
1;Advisory_Committees;Behavior_Therapy/methods
1;Advisory_Committees;Child
1;Advisory_Committees;Chromosome_Mapping
1;Advisory_Committees;Decision_Making
1;Advisory_Committees;Developing_Countries
1;Advisory_Committees;Disabled_Persons
1;Advisory_Committees;Embryonic_and_Fetal_Development
1;Advisory_Committees;Europe
1;Advisory_Committees;Fetal_Viability
1;Advisory_Committees;France
1;Advisory_Committees;Gene_Therapy/legislation_&_jurisprudence/methods
1;Advisory_Committees;Genetic_Counseling
1;Advisory_Committees;Genetic_Enhancement
1;Advisory_Committees;Genetic_Predisposition_to_Disease
1;Advisory_Committees;Genetic_Research
1;Advisory_Committees;Genetic_Services
1;Advisory_Committees;Genetic_Testing
1;Advisory_Committees;Government
1;Advisory_Committees;Health_Facilities
1;Advisory_Committees;Health_Personnel
1;Advisory_Committees;Human_Genome_Project/legislation_&_jurisprudence
1;Advisory_Committees;Industry
1;Advisory_Committees;Information_Dissemination
1;Advisory_Committees;Informed_Consent
1;Advisory_Committees;Informed_Consent/legislation_&_jurisprudence
1;Advisory_Committees;Institute_of_Medicine_(U.S.)
1;Advisory_Committees;Insurance,_Health
1;Advisory_Committees;Interdisciplinary_Communication
1;Advisory_Committees;Internationality
1;Advisory_Committees;Legislation_as_Topic
1;Advisory_Committees;Liability,_Legal
1;Advisory_Committees;Malpractice
1;Advisory_Committees;Mental_Disorders/genetics/therapy
1;Advisory_Committees;Mentally_Ill_Persons
1;Advisory_Committees;Parents
1;Advisory_Committees;Pregnancy
1;Advisory_Committees;Pregnant_Women
1;Advisory_Committees;Prenatal_Diagnosis
1;Advisory_Committees;Probability
1;Advisory_Committees;Prognosis
1;Advisory_Committees;Reference_Standards
1;Advisory_Committees;Reproductive_Techniques,_Assisted
1;Advisory_Committees;Research_Personnel
1;Advisory_Committees;Resource_Allocation
1;Advisory_Committees;Risk_Assessment
1;Advisory_Committees;Social_Change
1;Advisory_Committees;Social_Control,_Informal
1;Advisory_Committees;South_Africa
1;Advisory_Committees;Spinal_Dysraphism
1;Advisory_Committees;State_Government
1;Advisory_Committees;Stereotyping
1;Advisory_Committees;Uncertainty
1;Advisory_Committees;Value_of_Life
1;Age_of_Onset;Abortion,_Eugenic
1;Age_of_Onset;Age_of_Onset
1;Age_of_Onset;Confidentiality
1;Age_of_Onset;Decision_Making
1;Age_of_Onset;Disclosure
1;Age_of_Onset;Family
1;Age_of_Onset;Genetic_Counseling
1;Age_of_Onset;Genetic_Diseases,_Inborn
1;Age_of_Onset;Genetic_Predisposition_to_Disease
1;Age_of_Onset;Genetic_Testing
1;Age_of_Onset;Human_Genome_Project
1;Age_of_Onset;Humans
1;Age_of_Onset;Prenatal_Diagnosis
1;Age_of_Onset;Risk
1;Age_of_Onset;Risk_Assessment
1;Algorithms;Algorithms
1;Algorithms;Base_Sequence
1;Algorithms;Chromosome_Mapping
1;Algorithms;Chromosomes
1;Algorithms;Chromosomes,_Artificial,_Yeast
1;Algorithms;Cloning,_Molecular
1;Algorithms;Database_Management_Systems
1;Algorithms;Databases,_Factual
1;Algorithms;Human_Genome_Project
1;Algorithms;Humans
1;Algorithms;Molecular_Sequence_Data
1;Algorithms;Protamines/genetics
1;Algorithms;Protein-Lysine_6-Oxidase/genetics
1;Algorithms;Sequence_Analysis,_DNA
1;Alleles;Adenomatous_Polyposis_Coli/genetics
1;Alleles;Alleles
1;Alleles;Base_Sequence
1;Alleles;Genetic_Diseases,_Inborn/diagnosis/genetics
1;Alleles;Genetic_Linkage
1;Alleles;Human_Genome_Project
1;Alleles;Humans
1;Alleles;Molecular_Sequence_Data
1;Alleles;Pedigree
1;Alleles;Polymerase_Chain_Reaction
1;alpha_1-Antitrypsin_Deficiency;alpha_1-Antitrypsin_Deficiency
1;alpha_1-Antitrypsin_Deficiency;alpha_1-Antitrypsin/genetics/physiology
1;alpha_1-Antitrypsin_Deficiency;Biomedical_Research
1;alpha_1-Antitrypsin_Deficiency;Compensation_and_Redress
1;alpha_1-Antitrypsin_Deficiency;Employment/legislation_&_jurisprudence
1;alpha_1-Antitrypsin_Deficiency;Genetic_Diseases,_Inborn
1;alpha_1-Antitrypsin_Deficiency;Genetic_Testing/economics/legislation_&_jurisprudence
1;alpha_1-Antitrypsin_Deficiency;Human_Genome_Project
1;alpha_1-Antitrypsin_Deficiency;Humans
1;alpha_1-Antitrypsin_Deficiency;Insurance,_Health/legislation_&_jurisprudence
1;alpha_1-Antitrypsin_Deficiency;Insurance,_Life/legislation_&_jurisprudence
1;alpha_1-Antitrypsin_Deficiency;Insurance_Selection_Bias
1;alpha_1-Antitrypsin_Deficiency;Liability,_Legal
1;alpha_1-Antitrypsin_Deficiency;Metabolism,_Inborn_Errors/diagnosis/genetics/physiopathology
1;alpha_1-Antitrypsin_Deficiency;Phenotype
1;alpha_1-Antitrypsin_Deficiency;Prejudice
1;alpha_1-Antitrypsin_Deficiency;Pulmonary_Emphysema/economics/etiology/genetics
1;alpha_1-Antitrypsin_Deficiency;United_States
1;alpha_1-Antitrypsin_Deficiency;Workers'_Compensation/legislation_&_jurisprudence
1;alpha_1-Antitrypsin/genetics/physiology;alpha_1-Antitrypsin_Deficiency
1;alpha_1-Antitrypsin/genetics/physiology;alpha_1-Antitrypsin/genetics/physiology
1;alpha_1-Antitrypsin/genetics/physiology;Biomedical_Research
1;alpha_1-Antitrypsin/genetics/physiology;Compensation_and_Redress
1;alpha_1-Antitrypsin/genetics/physiology;Employment/legislation_&_jurisprudence
1;alpha_1-Antitrypsin/genetics/physiology;Genetic_Diseases,_Inborn
1;alpha_1-Antitrypsin/genetics/physiology;Genetic_Testing/economics/legislation_&_jurisprudence
1;alpha_1-Antitrypsin/genetics/physiology;Human_Genome_Project
1;alpha_1-Antitrypsin/genetics/physiology;Humans
1;alpha_1-Antitrypsin/genetics/physiology;Insurance,_Health/legislation_&_jurisprudence
1;alpha_1-Antitrypsin/genetics/physiology;Insurance,_Life/legislation_&_jurisprudence
1;alpha_1-Antitrypsin/genetics/physiology;Insurance_Selection_Bias
1;alpha_1-Antitrypsin/genetics/physiology;Liability,_Legal
1;alpha_1-Antitrypsin/genetics/physiology;Metabolism,_Inborn_Errors/diagnosis/genetics/physiopathology
1;alpha_1-Antitrypsin/genetics/physiology;Phenotype
1;alpha_1-Antitrypsin/genetics/physiology;Prejudice
1;alpha_1-Antitrypsin/genetics/physiology;Pulmonary_Emphysema/economics/etiology/genetics
1;alpha_1-Antitrypsin/genetics/physiology;United_States
